"","KP191526","KP191527","KP191525","KP191529","KJ417843","KP191493","KP191494","KP191501","KC316014","JN380810","JN380809","JN380808","JX093684","JX093699","KP757174","KP979771","JQ065930","AY422782","AY871813","EU282328","FJ687475","JX093618","JN379472","JN638329","JF297570","JN092553","JN544414","JN030343","AB550408","JX556922","JQ403524","JX476032","JF968043","JF968044","JN832500","JN832506","JN568248","JN415532","JN575585","JN575591","JX556940","JQ013408","HM210481","JF967762","JX402209","JF967773","JF967786","JF967792","DQ181846","DQ181856","AY732464","DQ181807","DQ518639","DQ518642","DQ518643","DQ917242","DQ917244","EU045312","EF436279","GQ139573","AM746226","EU005258","AB111086","AB111452","FJ931535","AF425622","AF425625","AF425627","AF425612","AF425619","HM237348","JF297573","JF297574","JF297578","JN029812","JN196578","JF804032","JF804036","EU448410","EU448419","FJ807632","FJ807634","FJ807635","FJ807637","FJ807638","FJ807639","KP858119","KT012508","KJ939388","KJ939367","KJ939402","KM216699","JQ686066","JQ686058","AB915384","KJ806918","KJ806910","KT175137","KC848581","KC848580","KF752596","KM279408","AB873104","KJ415093","KF364513","HQ336219","KM651778","JQ993232","JN036390","JF804049","DQ518674","KF041250","DQ453981","AB111085","AY338493","AY676385","AY676407","KF709426","JQ686069","JN030191","JF968094","JF968113","HM348831","JN544412","KR779789","KM222447","KM216708","AY484646","KP191499","KM222448"
"AB111086",0.0728253540121375,0.0620364126770061,0.0627107215104518,0.0782198246797033,0.0863115306810519,0.0869858395144977,0.0923803101820634,0.0903573836817262,0.0950775455158462,0.0997977073499663,0.0964261631827377,0.0903573836817262,0.123398516520566,0.113283884018881,0.0883344571813891,0.0991233985165205,0.115981119352664,0.119352663519892,0.0923803101820634,0.109238031018206,0.124072825354012,0.0930546190155092,0.116655428186109,0.115306810519218,0.120701281186784,0.0492245448415374,0.0438300741739717,0.104517869184086,0.104517869184086,0.0505731625084289,0.0997977073499663,0.0532703978422118,0.107215104517869,0.0937289278489548,0.0586648685097775,0.052596089008766,0.0971004720161834,0.103169251517195,0.0559676331759946,0.0438300741739717,0.0485502360080917,0.0991233985165205,0.106540795684423,0.0424814565070802,0.115306810519218,0.0337154416722859,0.0505731625084289,0.052596089008766,0.095751854349292,0.0883344571813891,0.113958192852326,0.0984490896830749,0.0997977073499663,0.101820633850303,0.0883344571813891,0.101820633850303,0.091031692515172,0.0930546190155092,0.0418071476736345,0.0606877950101147,0.101820633850303,0.105192178017532,0,0.0937289278489548,0.0950775455158462,0.117329737019555,0.123398516520566,0.109912339851652,0.111935266351989,0.109912339851652,0.0357383681726231,0.115306810519218,0.115306810519218,0.118004045853001,0.115981119352664,0.0997977073499663,0.0903573836817262,0.0977747808496291,0.113958192852326,0.0991233985165205,0.103169251517195,0.101820633850303,0.110586648685098,0.0984490896830749,0.0930546190155092,0.102494942683749,0.124747134187458,0.0991233985165205,0.114632501685772,0.109238031018206,0.0944032366824006,0.0991233985165205,0.052596089008766,0.0445043830074174,0.106540795684423,0.091031692515172,0.0876601483479433,0.0917060013486176,0.0944032366824006,0.111260957518543,0.115306810519218,0.105866486850978,0.123398516520566,0.0478759271746459,0.0981055480378891,0.0866035182679297,0.0914014895057549,0.0988490182802979,0.0961408259986459,0.10155721056195,0.102234258632363,0.0947867298578199,0.104265402843602,0.0954637779282329,0.0920785375761679,0.0920785375761679,0.0927555856465809,0.107650643195667,0.0880162491536899,0.104265402843602,0.0873392010832769,0.0981719702098849,0.0995260663507109,0.107046070460705,0.0395833333333333,0.104341736694678,0.0838068181818182,0.0734664764621968,0.0880597014925373,0.0596330275229358
"AB111452",0.0222521915037087,0.0242751180040458,0.0276466621712744,0.0236008091706001,0.0809170600134862,0.0728253540121375,0.0890087660148348,0.0728253540121375,0.0997977073499663,0.105866486850978,0.0997977073499663,0.0977747808496291,0.0984490896830749,0.0937289278489548,0.043155765340526,0.0552933243425489,0.107889413351315,0.113283884018881,0.0559676331759946,0.112609575185435,0.118678354686446,0.0445043830074174,0.107215104517869,0.107889413351315,0.111935266351989,0.0923803101820634,0.0923803101820634,0.0512474713418746,0.111260957518543,0.101146325016858,0.0370869858395145,0.0917060013486176,0.0681051921780176,0.0539447066756574,0.103843560350641,0.0971004720161834,0.043155765340526,0.108563722184761,0.091031692515172,0.103169251517195,0.102494942683749,0.0606877950101147,0.0593391773432232,0.0917060013486176,0.106540795684423,0.0964261631827377,0.0890087660148348,0.105192178017532,0.0586648685097775,0.0397842211732974,0.0930546190155092,0.0370869858395145,0.0586648685097775,0.0674308833445718,0.0465273095077545,0.0674308833445718,0.0708024275118004,0.0552933243425489,0.0937289278489548,0.0971004720161834,0.0519217801753203,0.0492245448415374,0.0937289278489548,0,0.0600134861766689,0.103843560350641,0.112609575185435,0.103843560350641,0.115981119352664,0.107889413351315,0.0883344571813891,0.115981119352664,0.108563722184761,0.112609575185435,0.106540795684423,0.040458530006743,0.0458530006743089,0.0606877950101147,0.105866486850978,0.0559676331759946,0.0505731625084289,0.0505731625084289,0.0593391773432232,0.0539447066756574,0.0559676331759946,0.0492245448415374,0.114632501685772,0.0478759271746459,0.103169251517195,0.0997977073499663,0.0546190155091032,0.0438300741739717,0.0997977073499663,0.095751854349292,0.100472016183412,0.052596089008766,0.0458530006743089,0.040458530006743,0.0478759271746459,0.116655428186109,0.0640593391773432,0.0586648685097775,0.103843560350641,0.110586648685098,0.0595399188092016,0.104871447902571,0.102234258632363,0.111035883547732,0.10832769126608,0.100880162491537,0.105619498984428,0.107650643195667,0.111712931618145,0.10155721056195,0.106296547054841,0.0961408259986459,0.106296547054841,0.110358835477319,0.0995260663507109,0.104942450914015,0.106973595125254,0.10155721056195,0.104942450914015,0.110433604336043,0.0833333333333334,0.0483193277310925,0.0248579545454546,0.0477888730385164,0.0738805970149253,0.0535168195718655
"FJ931535",0.0289952798381659,0.0343897505057317,0.0323668240053945,0.0289952798381659,0.0775455158462576,0.0782198246797033,0.0836142953472691,0.0728253540121375,0.0802427511800404,0.0977747808496291,0.0923803101820634,0.0930546190155092,0.0917060013486176,0.0950775455158462,0.0546190155091032,0.0566419420094403,0.103843560350641,0.0997977073499663,0.0566419420094403,0.0950775455158462,0.109238031018206,0.0728253540121375,0.0964261631827377,0.095751854349292,0.0991233985165205,0.0991233985165205,0.0944032366824006,0.0498988536749831,0.0896830748482805,0.0991233985165205,0.0505731625084289,0.0984490896830749,0.0370869858395145,0.0512474713418746,0.113283884018881,0.104517869184086,0.0552933243425489,0.0903573836817262,0.0971004720161834,0.111935266351989,0.100472016183412,0.0418071476736345,0.0337154416722859,0.091031692515172,0.0950775455158462,0.0991233985165205,0.0923803101820634,0.107889413351315,0.0391099123398516,0.0546190155091032,0.0883344571813891,0.0478759271746459,0.0418071476736345,0.0465273095077545,0.052596089008766,0.0546190155091032,0.0815913688469319,0.0364126770060688,0.100472016183412,0.107889413351315,0.0512474713418746,0.0498988536749831,0.0950775455158462,0.0600134861766689,0,0.0977747808496291,0.0991233985165205,0.0930546190155092,0.101146325016858,0.101146325016858,0.0944032366824006,0.0984490896830749,0.0971004720161834,0.0997977073499663,0.100472016183412,0.0478759271746459,0.0438300741739717,0.043155765340526,0.0937289278489548,0.0458530006743089,0.0640593391773432,0.0532703978422118,0.0654079568442346,0.0633850303438975,0.0573162508428861,0.0492245448415374,0.106540795684423,0.0546190155091032,0.103843560350641,0.095751854349292,0.0633850303438975,0.0559676331759946,0.107215104517869,0.0971004720161834,0.0869858395144977,0.0600134861766689,0.0559676331759946,0.0505731625084289,0.0559676331759946,0.103169251517195,0.0532703978422118,0.0397842211732974,0.100472016183412,0.117329737019555,0.0554803788903924,0.0953991880920162,0.096817874069059,0.104265402843602,0.102234258632363,0.100880162491537,0.107650643195667,0.0961408259986459,0.109004739336493,0.0941096817874069,0.102911306702776,0.0927555856465809,0.106296547054841,0.109004739336493,0.0927555856465809,0.0988490182802979,0.104942450914015,0.0981719702098849,0.0988490182802979,0.107046070460705,0.0861111111111111,0.0553221288515406,0.0340909090909091,0.0178316690442225,0.0626865671641791,0.055045871559633
"AF425622",0.0795684423465948,0.0660822656776804,0.0903573836817262,0.0775455158462576,0.038435603506406,0.0242751180040458,0.0472016183412003,0.0316925151719487,0.0593391773432232,0.0944032366824006,0.0971004720161834,0.0930546190155092,0.0485502360080917,0.0546190155091032,0.107215104517869,0.0977747808496291,0.0579905596763317,0.052596089008766,0.111935266351989,0.0748482805124747,0.0674308833445718,0.0964261631827377,0.0539447066756574,0.0478759271746459,0.038435603506406,0.111260957518543,0.110586648685098,0.108563722184761,0.064733648010789,0.111260957518543,0.105866486850978,0.117329737019555,0.102494942683749,0.104517869184086,0.128118678354686,0.118678354686446,0.107215104517869,0.0492245448415374,0.115981119352664,0.122724207687121,0.110586648685098,0.107215104517869,0.101820633850303,0.105192178017532,0.0458530006743089,0.117329737019555,0.111260957518543,0.113958192852326,0.105866486850978,0.105192178017532,0.0559676331759946,0.103843560350641,0.105866486850978,0.113283884018881,0.106540795684423,0.106540795684423,0.0950775455158462,0.107889413351315,0.122049898853675,0.120701281186784,0.0991233985165205,0.106540795684423,0.117329737019555,0.103843560350641,0.0977747808496291,0,0.0451786918408631,0.0445043830074174,0.0532703978422118,0.0364126770060688,0.120026972353338,0.0539447066756574,0.0559676331759946,0.0539447066756574,0.0546190155091032,0.101820633850303,0.103169251517195,0.107889413351315,0.0559676331759946,0.116655428186109,0.111260957518543,0.109912339851652,0.113283884018881,0.115981119352664,0.111935266351989,0.114632501685772,0.0552933243425489,0.109238031018206,0.0579905596763317,0.0586648685097775,0.107889413351315,0.105192178017532,0.113283884018881,0.126095751854349,0.0579905596763317,0.111935266351989,0.113283884018881,0.104517869184086,0.104517869184086,0.0552933243425489,0.100472016183412,0.0991233985165205,0.052596089008766,0.128792987188132,0.111637347767253,0.0967523680649527,0.0893703452945159,0.105619498984428,0.0954637779282329,0.0947867298578199,0.10155721056195,0.0995260663507109,0.104265402843602,0.096817874069059,0.10155721056195,0.100203114421124,0.096817874069059,0.106973595125254,0.103588354773189,0.0974949221394719,0.0907244414353419,0.0947867298578199,0.102911306702776,0.100948509485095,0.0972222222222222,0.105742296918767,0.0894886363636364,0.0770328102710414,0.0171641791044777,0.0672782874617737
"AF425625",0.0869858395144977,0.0741739716790289,0.0971004720161834,0.0883344571813891,0.0505731625084289,0.0310182063385031,0.0377612946729602,0.0411328388401888,0.0627107215104518,0.0923803101820634,0.0971004720161834,0.0930546190155092,0.0532703978422118,0.0633850303438975,0.120701281186784,0.106540795684423,0.0418071476736345,0.0492245448415374,0.125421443020904,0.069453809844909,0.052596089008766,0.105866486850978,0.0445043830074174,0.0586648685097775,0.052596089008766,0.121375590020229,0.114632501685772,0.116655428186109,0.0586648685097775,0.111935266351989,0.113958192852326,0.125421443020904,0.109912339851652,0.107215104517869,0.137559002022926,0.129467296021578,0.116655428186109,0.0559676331759946,0.128118678354686,0.135536075522589,0.120026972353338,0.115306810519218,0.101146325016858,0.112609575185435,0.0364126770060688,0.128792987188132,0.118004045853001,0.124747134187458,0.111935266351989,0.108563722184761,0.0566419420094403,0.111260957518543,0.116655428186109,0.122049898853675,0.118678354686446,0.119352663519892,0.105866486850978,0.109912339851652,0.130815913688469,0.130815913688469,0.105866486850978,0.111260957518543,0.123398516520566,0.112609575185435,0.0991233985165205,0.0451786918408631,0,0.0424814565070802,0.0566419420094403,0.0418071476736345,0.129467296021578,0.0350640593391773,0.0350640593391773,0.0323668240053945,0.0566419420094403,0.107215104517869,0.110586648685098,0.118004045853001,0.0559676331759946,0.124072825354012,0.122049898853675,0.120701281186784,0.124747134187458,0.127444369521241,0.127444369521241,0.120026972353338,0.0370869858395145,0.113958192852326,0.0600134861766689,0.0546190155091032,0.107215104517869,0.112609575185435,0.118678354686446,0.133513149022252,0.0552933243425489,0.124072825354012,0.122724207687121,0.107215104517869,0.111935266351989,0.0566419420094403,0.103169251517195,0.109238031018206,0.0613621038435603,0.138233310856372,0.123139377537212,0.0960757780784844,0.0914014895057549,0.109004739336493,0.102234258632363,0.093432633716994,0.0961408259986459,0.0961408259986459,0.102234258632363,0.0974949221394719,0.104265402843602,0.102234258632363,0.10155721056195,0.105619498984428,0.100880162491537,0.0995260663507109,0.0961408259986459,0.0920785375761679,0.100880162491537,0.0982384823848238,0.103472222222222,0.112745098039216,0.0987215909090909,0.0834522111269614,0.0283582089552239,0.0703363914373089
"AF425627",0.0782198246797033,0.0674308833445718,0.0856372218476062,0.0748482805124747,0.0364126770060688,0.0283209710047202,0.0438300741739717,0.0337154416722859,0.0377612946729602,0.0930546190155092,0.0937289278489548,0.0930546190155092,0.0519217801753203,0.0532703978422118,0.109912339851652,0.102494942683749,0.0566419420094403,0.0289952798381659,0.113283884018881,0.052596089008766,0.0579905596763317,0.0977747808496291,0.0498988536749831,0.0451786918408631,0.0445043830074174,0.113283884018881,0.104517869184086,0.107215104517869,0.038435603506406,0.105866486850978,0.103169251517195,0.116655428186109,0.103169251517195,0.0984490896830749,0.129467296021578,0.120026972353338,0.106540795684423,0.040458530006743,0.114632501685772,0.125421443020904,0.112609575185435,0.107215104517869,0.0964261631827377,0.103169251517195,0.0498988536749831,0.118004045853001,0.107215104517869,0.114632501685772,0.103843560350641,0.0984490896830749,0.052596089008766,0.101820633850303,0.105192178017532,0.112609575185435,0.105866486850978,0.108563722184761,0.0997977073499663,0.104517869184086,0.120701281186784,0.124747134187458,0.0971004720161834,0.101146325016858,0.109912339851652,0.103843560350641,0.0930546190155092,0.0445043830074174,0.0424814565070802,0,0.0350640593391773,0.0391099123398516,0.116655428186109,0.0472016183412003,0.0519217801753203,0.0492245448415374,0.0424814565070802,0.0991233985165205,0.102494942683749,0.109912339851652,0.0377612946729602,0.111935266351989,0.113958192852326,0.111260957518543,0.114632501685772,0.114632501685772,0.113958192852326,0.112609575185435,0.0418071476736345,0.109238031018206,0.0512474713418746,0.0512474713418746,0.101820633850303,0.106540795684423,0.117329737019555,0.125421443020904,0.0357383681726231,0.114632501685772,0.112609575185435,0.0977747808496291,0.104517869184086,0.0465273095077545,0.102494942683749,0.0991233985165205,0.0600134861766689,0.130141604855024,0.112313937753721,0.0947225981055481,0.086662153012864,0.0995260663507109,0.0947867298578199,0.0880162491536899,0.093432633716994,0.0974949221394719,0.0981719702098849,0.0961408259986459,0.0981719702098849,0.0981719702098849,0.0927555856465809,0.104265402843602,0.0961408259986459,0.0961408259986459,0.0880162491536899,0.0947867298578199,0.100203114421124,0.0962059620596206,0.0916666666666667,0.106442577030812,0.09375,0.0763195435092725,0.0171641791044777,0.0672782874617737
"AF425612",0.0883344571813891,0.0768712070128119,0.0923803101820634,0.0856372218476062,0.0445043830074174,0.0424814565070802,0.0478759271746459,0.0438300741739717,0.0343897505057317,0.101820633850303,0.100472016183412,0.103169251517195,0.0566419420094403,0.066756574511126,0.116655428186109,0.111935266351989,0.0627107215104518,0.0391099123398516,0.117329737019555,0.0519217801753203,0.0681051921780176,0.107889413351315,0.0566419420094403,0.0566419420094403,0.0498988536749831,0.120026972353338,0.109238031018206,0.114632501685772,0.0370869858395145,0.105866486850978,0.113958192852326,0.115306810519218,0.108563722184761,0.108563722184761,0.131490222521915,0.121375590020229,0.115306810519218,0.0296695886716116,0.115306810519218,0.124072825354012,0.111935266351989,0.112609575185435,0.105192178017532,0.111935266351989,0.0579905596763317,0.122724207687121,0.111260957518543,0.115981119352664,0.113283884018881,0.112609575185435,0.069453809844909,0.111935266351989,0.114632501685772,0.122049898853675,0.114632501685772,0.118678354686446,0.109912339851652,0.111935266351989,0.126095751854349,0.128792987188132,0.107889413351315,0.111260957518543,0.111935266351989,0.115981119352664,0.101146325016858,0.0532703978422118,0.0566419420094403,0.0350640593391773,0,0.0458530006743089,0.120026972353338,0.0579905596763317,0.0613621038435603,0.0512474713418746,0.0485502360080917,0.109912339851652,0.113283884018881,0.114632501685772,0.040458530006743,0.122724207687121,0.120701281186784,0.115306810519218,0.123398516520566,0.119352663519892,0.116655428186109,0.117329737019555,0.0566419420094403,0.120701281186784,0.064733648010789,0.0613621038435603,0.110586648685098,0.116655428186109,0.120026972353338,0.126770060687795,0.0498988536749831,0.119352663519892,0.118004045853001,0.111260957518543,0.113958192852326,0.0532703978422118,0.111935266351989,0.101820633850303,0.0741739716790289,0.128792987188132,0.117050067658999,0.104194857916103,0.100880162491537,0.109004739336493,0.106296547054841,0.0995260663507109,0.104265402843602,0.106296547054841,0.111035883547732,0.105619498984428,0.10832769126608,0.105619498984428,0.105619498984428,0.117129316181449,0.110358835477319,0.107650643195667,0.100203114421124,0.106973595125254,0.111712931618145,0.109078590785908,0.0958333333333333,0.11624649859944,0.104403409090909,0.0841654778887304,0.0276119402985074,0.0726299694189603
"AF425619",0.0815913688469319,0.064733648010789,0.0944032366824006,0.0863115306810519,0.0364126770060688,0.0209035738368173,0.0411328388401888,0.0323668240053945,0.0512474713418746,0.0896830748482805,0.0950775455158462,0.091031692515172,0.0472016183412003,0.0539447066756574,0.114632501685772,0.100472016183412,0.0573162508428861,0.0478759271746459,0.119352663519892,0.0613621038435603,0.0586648685097775,0.0964261631827377,0.0472016183412003,0.0418071476736345,0.0451786918408631,0.111260957518543,0.107215104517869,0.113283884018881,0.0566419420094403,0.103843560350641,0.113283884018881,0.115306810519218,0.110586648685098,0.106540795684423,0.126770060687795,0.118004045853001,0.113283884018881,0.0465273095077545,0.113958192852326,0.120701281186784,0.110586648685098,0.111935266351989,0.104517869184086,0.104517869184086,0.0424814565070802,0.116655428186109,0.109912339851652,0.111935266351989,0.111260957518543,0.101820633850303,0.0478759271746459,0.106540795684423,0.111260957518543,0.119352663519892,0.111935266351989,0.114632501685772,0.0971004720161834,0.111935266351989,0.120701281186784,0.124072825354012,0.105192178017532,0.112609575185435,0.109912339851652,0.107889413351315,0.101146325016858,0.0364126770060688,0.0418071476736345,0.0391099123398516,0.0458530006743089,0,0.117329737019555,0.0411328388401888,0.0492245448415374,0.0445043830074174,0.0465273095077545,0.106540795684423,0.108563722184761,0.113283884018881,0.0498988536749831,0.120701281186784,0.121375590020229,0.120026972353338,0.121375590020229,0.121375590020229,0.121375590020229,0.118678354686446,0.0512474713418746,0.116655428186109,0.0532703978422118,0.0498988536749831,0.0977747808496291,0.113283884018881,0.115981119352664,0.127444369521241,0.0498988536749831,0.118678354686446,0.118678354686446,0.0997977073499663,0.111260957518543,0.0478759271746459,0.110586648685098,0.105866486850978,0.0539447066756574,0.128118678354686,0.115696887686062,0.0933694181326117,0.0859851049424509,0.0988490182802979,0.0907244414353419,0.0907244414353419,0.100203114421124,0.093432633716994,0.0981719702098849,0.0927555856465809,0.0941096817874069,0.0947867298578199,0.0893703452945159,0.104265402843602,0.100880162491537,0.0927555856465809,0.0819228165199729,0.093432633716994,0.0974949221394719,0.0975609756097561,0.0958333333333333,0.109943977591036,0.0965909090909091,0.0834522111269614,0.0134328358208955,0.0695718654434251
"HM237348",0.0660822656776804,0.0552933243425489,0.0633850303438975,0.0734996628455833,0.095751854349292,0.0937289278489548,0.0997977073499663,0.0964261631827377,0.103169251517195,0.105866486850978,0.0997977073499663,0.0964261631827377,0.128118678354686,0.116655428186109,0.0849629130141605,0.0971004720161834,0.124072825354012,0.123398516520566,0.0917060013486176,0.118678354686446,0.135536075522589,0.091031692515172,0.120701281186784,0.118678354686446,0.125421443020904,0.0546190155091032,0.0485502360080917,0.101820633850303,0.115306810519218,0.052596089008766,0.0923803101820634,0.0566419420094403,0.104517869184086,0.0923803101820634,0.0600134861766689,0.064733648010789,0.0923803101820634,0.112609575185435,0.0593391773432232,0.0552933243425489,0.0472016183412003,0.0991233985165205,0.103169251517195,0.052596089008766,0.119352663519892,0.0357383681726231,0.0532703978422118,0.0485502360080917,0.0971004720161834,0.0883344571813891,0.118004045853001,0.0937289278489548,0.100472016183412,0.105866486850978,0.0869858395144977,0.101820633850303,0.0849629130141605,0.0930546190155092,0.0472016183412003,0.0613621038435603,0.0997977073499663,0.101820633850303,0.0357383681726231,0.0883344571813891,0.0944032366824006,0.120026972353338,0.129467296021578,0.116655428186109,0.120026972353338,0.117329737019555,0,0.122049898853675,0.124747134187458,0.124747134187458,0.119352663519892,0.0944032366824006,0.0876601483479433,0.0991233985165205,0.116655428186109,0.0964261631827377,0.0997977073499663,0.0991233985165205,0.105192178017532,0.0977747808496291,0.0903573836817262,0.0997977073499663,0.131490222521915,0.0971004720161834,0.120026972353338,0.113283884018881,0.0944032366824006,0.0950775455158462,0.0552933243425489,0.0465273095077545,0.114632501685772,0.0869858395144977,0.0869858395144977,0.091031692515172,0.0917060013486176,0.110586648685098,0.113283884018881,0.103843560350641,0.128118678354686,0.0559676331759946,0.0981055480378891,0.0893098782138024,0.0988490182802979,0.104265402843602,0.100203114421124,0.10155721056195,0.104942450914015,0.0974949221394719,0.106973595125254,0.0961408259986459,0.093432633716994,0.0961408259986459,0.093432633716994,0.10832769126608,0.0927555856465809,0.105619498984428,0.0947867298578199,0.102234258632363,0.104942450914015,0.112466124661247,0.0416666666666666,0.102941176470588,0.0845170454545454,0.0791726105563481,0.094776119402985,0.058868501529052
"JF297573",0.0869858395144977,0.0775455158462576,0.0997977073499663,0.091031692515172,0.0424814565070802,0.0350640593391773,0.0330411328388401,0.0397842211732974,0.0552933243425489,0.0876601483479433,0.095751854349292,0.0937289278489548,0.0600134861766689,0.0674308833445718,0.120701281186784,0.105866486850978,0.0498988536749831,0.0559676331759946,0.126770060687795,0.0640593391773432,0.0438300741739717,0.109912339851652,0.043155765340526,0.0600134861766689,0.0573162508428861,0.120026972353338,0.109912339851652,0.113958192852326,0.0559676331759946,0.104517869184086,0.115306810519218,0.128118678354686,0.109238031018206,0.108563722184761,0.134861766689144,0.129467296021578,0.115306810519218,0.0566419420094403,0.124747134187458,0.132164531355361,0.114632501685772,0.113283884018881,0.100472016183412,0.109238031018206,0.038435603506406,0.125421443020904,0.120701281186784,0.119352663519892,0.115306810519218,0.105192178017532,0.0654079568442346,0.113958192852326,0.116655428186109,0.123398516520566,0.115981119352664,0.118004045853001,0.109238031018206,0.110586648685098,0.126095751854349,0.130141604855024,0.104517869184086,0.109912339851652,0.115306810519218,0.115981119352664,0.0984490896830749,0.0539447066756574,0.0350640593391773,0.0472016183412003,0.0579905596763317,0.0411328388401888,0.122049898853675,0,0.0323668240053945,0.0316925151719487,0.0539447066756574,0.109238031018206,0.112609575185435,0.115981119352664,0.0600134861766689,0.125421443020904,0.124072825354012,0.121375590020229,0.128118678354686,0.126095751854349,0.126095751854349,0.122049898853675,0.0478759271746459,0.115306810519218,0.0627107215104518,0.0458530006743089,0.104517869184086,0.113958192852326,0.120701281186784,0.129467296021578,0.0546190155091032,0.122724207687121,0.121375590020229,0.103843560350641,0.114632501685772,0.0546190155091032,0.104517869184086,0.107215104517869,0.069453809844909,0.136884693189481,0.119079837618403,0.0933694181326117,0.0859851049424509,0.100880162491537,0.0907244414353419,0.0914014895057549,0.096817874069059,0.0914014895057549,0.100880162491537,0.0954637779282329,0.0954637779282329,0.0954637779282329,0.0941096817874069,0.10155721056195,0.0988490182802979,0.0974949221394719,0.086662153012864,0.093432633716994,0.0974949221394719,0.0962059620596206,0.0951388888888889,0.115546218487395,0.100852272727273,0.087018544935806,0.0238805970149254,0.0688073394495413
"JF297574",0.0842886041807148,0.0768712070128119,0.0930546190155092,0.0849629130141605,0.0478759271746459,0.0323668240053945,0.026298044504383,0.0364126770060688,0.0620364126770061,0.0795684423465948,0.0849629130141605,0.0822656776803776,0.0586648685097775,0.064733648010789,0.113958192852326,0.106540795684423,0.0391099123398516,0.0579905596763317,0.121375590020229,0.0674308833445718,0.0391099123398516,0.105192178017532,0.0418071476736345,0.064733648010789,0.0606877950101147,0.124747134187458,0.109912339851652,0.111935266351989,0.064733648010789,0.107215104517869,0.108563722184761,0.124747134187458,0.108563722184761,0.103843560350641,0.132164531355361,0.126770060687795,0.112609575185435,0.0586648685097775,0.123398516520566,0.130815913688469,0.116655428186109,0.109238031018206,0.095751854349292,0.111260957518543,0.0391099123398516,0.123398516520566,0.114632501685772,0.122049898853675,0.113283884018881,0.103843560350641,0.064733648010789,0.105866486850978,0.115981119352664,0.119352663519892,0.111260957518543,0.117329737019555,0.106540795684423,0.107215104517869,0.126770060687795,0.129467296021578,0.101820633850303,0.101820633850303,0.115306810519218,0.108563722184761,0.0971004720161834,0.0559676331759946,0.0350640593391773,0.0519217801753203,0.0613621038435603,0.0492245448415374,0.124747134187458,0.0323668240053945,0,0.0350640593391773,0.0586648685097775,0.101820633850303,0.107889413351315,0.111935266351989,0.0613621038435603,0.122049898853675,0.117329737019555,0.117329737019555,0.118004045853001,0.121375590020229,0.124072825354012,0.112609575185435,0.043155765340526,0.111260957518543,0.0654079568442346,0.0606877950101147,0.103169251517195,0.107215104517869,0.116655428186109,0.127444369521241,0.0505731625084289,0.113283884018881,0.114632501685772,0.103843560350641,0.109238031018206,0.0660822656776804,0.0977747808496291,0.105192178017532,0.0721510451786919,0.134861766689144,0.117726657645467,0.0838971583220568,0.0785375761679079,0.0920785375761679,0.0859851049424509,0.0859851049424509,0.0927555856465809,0.0839539607312119,0.0907244414353419,0.0873392010832769,0.0893703452945159,0.0893703452945159,0.090047393364929,0.0981719702098849,0.0880162491536899,0.0907244414353419,0.0812457684495599,0.0880162491536899,0.0893703452945159,0.0887533875338753,0.0986111111111111,0.105042016806723,0.09375,0.079885877318117,0.0246268656716417,0.0642201834862385
"JF297578",0.0863115306810519,0.0775455158462576,0.100472016183412,0.0883344571813891,0.0458530006743089,0.0350640593391773,0.0364126770060688,0.0357383681726231,0.0613621038435603,0.0896830748482805,0.0917060013486176,0.0890087660148348,0.0566419420094403,0.0681051921780176,0.119352663519892,0.110586648685098,0.0472016183412003,0.0539447066756574,0.126095751854349,0.0687795010114632,0.0478759271746459,0.109912339851652,0.0451786918408631,0.0620364126770061,0.0586648685097775,0.123398516520566,0.114632501685772,0.116655428186109,0.0586648685097775,0.108563722184761,0.115306810519218,0.129467296021578,0.109238031018206,0.107889413351315,0.134861766689144,0.130815913688469,0.118004045853001,0.0593391773432232,0.128118678354686,0.134187457855698,0.117329737019555,0.115981119352664,0.0997977073499663,0.117329737019555,0.043155765340526,0.128792987188132,0.118678354686446,0.124072825354012,0.113958192852326,0.107215104517869,0.0640593391773432,0.109238031018206,0.119352663519892,0.126095751854349,0.117329737019555,0.115981119352664,0.104517869184086,0.107889413351315,0.132164531355361,0.132164531355361,0.107889413351315,0.111935266351989,0.118004045853001,0.112609575185435,0.0997977073499663,0.0539447066756574,0.0323668240053945,0.0492245448415374,0.0512474713418746,0.0445043830074174,0.124747134187458,0.0316925151719487,0.0350640593391773,0,0.0512474713418746,0.106540795684423,0.109238031018206,0.118678354686446,0.0593391773432232,0.124747134187458,0.123398516520566,0.123398516520566,0.124747134187458,0.126770060687795,0.127444369521241,0.118678354686446,0.0465273095077545,0.118678354686446,0.0613621038435603,0.0532703978422118,0.103169251517195,0.118004045853001,0.118004045853001,0.132164531355361,0.0532703978422118,0.122724207687121,0.123398516520566,0.105192178017532,0.112609575185435,0.0593391773432232,0.100472016183412,0.106540795684423,0.0681051921780176,0.136884693189481,0.121786197564276,0.0926928281461434,0.0880162491536899,0.104942450914015,0.0954637779282329,0.0907244414353419,0.093432633716994,0.0941096817874069,0.0988490182802979,0.0961408259986459,0.0974949221394719,0.0988490182802979,0.0961408259986459,0.106973595125254,0.100880162491537,0.0947867298578199,0.0941096817874069,0.0927555856465809,0.100880162491537,0.0982384823848238,0.100694444444444,0.112745098039216,0.100852272727273,0.0827389443651926,0.0171641791044777,0.0649847094801224
